,TRACTCE_a,TRACTCE_b,distance
14672,030312,032326,52188.2428727789
14673,030312,031605,24792.630088778165
14674,030312,032005,23073.567055284253
14677,030312,030404,7171.389839168415
14679,030312,031202,23067.020765711353
14688,030312,031909,23383.086780633526
14689,030504,031705,10107.275529947881
14690,030504,032212,31469.61303785961
14691,030504,032322,45830.171781677316
14716,030504,030802,3923.539167914321
14717,030504,031501,25065.756513737302
14727,030504,031601,9528.454160487296
14733,030504,032213,33875.74156544633
14734,030504,032318,37465.94836443402
14735,030504,032702,50718.74146621024
14755,030504,032203,32870.01110205076
14767,030504,031502,44768.51924101008
14769,030504,031704,6272.238220631678
14778,030504,031400,21214.797570051724
14784,030504,031703,7427.436216787832
14785,030504,032211,32256.359626295925
14786,030504,032800,66994.58756442157
14792,030504,030600,1627.97349208335
14793,030504,031302,21424.700465444694
14794,030504,031906,16227.57893313193
14795,030504,031908,14970.659590766216
14796,030504,032006,10530.667133858016
14798,030504,032102,26499.24370747828
14799,030504,032214,34503.293685130964
14800,030504,032309,40951.61552861123
14801,030504,032317,36268.15184584879
14802,030504,032324,41104.15475815797
14803,030504,032329,42595.3316164022
14817,030504,032602,34702.399209984644
14837,030504,032010,15697.02313686827
14850,030504,031603,16812.520185294412
14851,030504,032500,51510.40953220935
14888,030504,030901,5399.828088267275
14889,030504,032210,31898.69525189526
14890,030504,032215,36437.083196281645
14891,030504,032307,49268.106130428285
14892,030504,032311,49919.57746179597
14893,030504,032315,41798.855077439846
14894,030504,032320,48696.20810483797
14899,030504,031204,7109.686811868485
14900,030504,031206,2439.4574978806068
14904,030504,030700,2753.490919360714
14905,030504,030801,4138.7619305213675
14980,030504,032328,40146.7131294069
14981,030504,032401,51376.72074944905
14982,030504,032402,46892.82708088062
14983,030504,032601,39877.29405678006
14984,030504,032325,41409.35505126652
14985,030504,032703,36857.54702594242
14986,030504,031904,19596.347166830074
14987,030504,031907,15954.711281715809
14988,030504,032007,13761.505388654054
14989,030504,032011,14457.887483671331
14990,030504,032103,27200.97772910237
14991,030504,031301,17318.47434251107
14992,030504,032104,23750.238752229594
14993,030504,032207,31078.29505246758
14994,030504,031604,13887.101133046835
14995,030504,031706,8693.301191615503
14996,030504,031903,19491.162348618574
14997,030504,032321,44585.513412181375
14998,030504,032323,42643.56368868324
15014,030504,031205,2796.6150627377247
15017,030504,032704,38464.98692285904
15024,030504,032003,25186.81741743787
15025,030504,032313,39895.832555090004
15026,030504,032327,45152.28726418779
15027,030504,032319,48989.76010726507
15028,030504,030902,6634.027019816433
15029,030504,031800,11788.01277403714
15030,030504,032208,29590.659890442184
15057,030504,031100,3848.344836429171
15062,030504,031000,6199.096030557059
15063,030504,032002,18472.302017832826
15067,030504,032008,13224.540204903502
15068,030504,032316,36899.900837253845
15069,030504,032326,45310.20153688612
15070,030504,031605,12895.265748791975
15071,030504,032005,11150.08619337008
15076,030504,031202,13174.798629740002
15085,030504,031909,13992.174736257237
15086,031601,031705,5915.022339714314
15087,031601,032212,27125.337188529174
15088,031601,032322,44046.692058573215
15130,031601,032213,29431.65570584114
15131,031601,032318,34191.07236567962
15132,031601,032702,41362.09808578489
15152,031601,032203,30091.611706271215
15166,031601,031704,4682.41194176282
15181,031601,031703,6570.031800074484
15182,031601,032211,28270.24287254094
15183,031601,032800,58658.73926268093
15191,031601,031906,12739.492256862777
15192,031601,031908,13673.169191443883
15193,031601,032006,2364.201649789
15195,031601,032102,20117.48486271364
15196,031601,032214,30770.8617267681
15197,031601,032309,39708.271718451
15198,031601,032317,33240.44682501209
15199,031601,032324,39618.233026539914
15200,031601,032329,39574.81033332106
15214,031601,032602,27754.488760614004
15234,031601,032010,7251.911254135842
15247,031601,031603,7395.410640306144
15248,031601,032500,45961.36093944724
15286,031601,032210,26499.184444929262
15287,031601,032215,32122.65256952894
15288,031601,032307,47438.66834462268
15289,031601,032311,47352.6413048193
15290,031601,032315,37766.393036253474
15291,031601,032320,47356.68943592265
15377,031601,032328,37296.12707341434
15378,031601,032401,47521.94258005121
15379,031601,032402,42839.67919504497
15380,031601,032601,33464.77790931083
15381,031601,032325,39662.53036320165
15382,031601,032703,29050.52512921612
15383,031601,031904,15122.485837841288
15384,031601,031907,14086.30016302038
15385,031601,032007,7245.268662381479
15386,031601,032011,5893.212779298523
15387,031601,032103,23419.98461719581
15389,031601,032104,19662.000845247192
15390,031601,032207,27969.95024754239
15391,031601,031604,4637.013218940518
15392,031601,031706,4397.9109867865045
15393,031601,031903,17019.658085295712
15394,031601,032321,43242.49960998299
15395,031601,032323,41035.236585647515
15414,031601,032704,30009.907080201665
15421,031601,032003,16686.48603915452
15422,031601,032313,37817.36993020466
15423,031601,032327,42426.55709695748
15424,031601,032319,47995.35526762289
15426,031601,031800,9017.336593561153
15427,031601,032208,25984.686758801858
15460,031601,032002,12176.030844791714
15464,031601,032008,4964.703586831662
15465,031601,032316,34432.97557777183
15466,031601,032326,43092.856105171966
15467,031601,031605,3561.918767205021
15468,031601,032005,4550.133106492492
15482,031601,031909,12713.111261667
15483,007600,031705,30613.244332672224
15484,007600,032212,23296.785389170567
15485,007600,032322,19555.720377513848
15493,007600,007900,828.7285917417324
15494,007600,009000,2625.009692925061
15495,007600,009100,2816.961616896299
15496,007600,010702,9691.806262604085
15497,007600,012100,14006.981940834492
15498,007600,022003,14170.84440358535
15499,007600,022604,11714.259868935536
15500,007600,023201,12785.558183447703
15501,007600,023803,8253.0257581983
15502,007600,025200,15525.467607820148
15503,007600,026500,12330.81985273042
15504,007600,027100,14443.544596035894
15505,007600,027900,17782.462720242456
15506,007600,028200,17500.92277029373
15507,007600,029303,22067.001821662194
15508,007600,029502,29234.34557658881
15509,007600,030006,33297.577402730705
15510,007600,030802,38005.38768478442
15511,007600,031501,46356.46392742768
15512,007600,025805,20466.287008444342
15513,007600,028500,19709.75849103485
15514,007600,029204,25679.13469865991
15515,007600,029305,23329.28550375216
15516,007600,029503,28403.459276515834
15517,007600,030004,30204.3428932473
15518,007600,030202,33094.77576758097
15519,007600,030312,36825.73871147814
15520,007600,030504,34161.905139320486
15521,007600,031601,36438.728639593144
15523,007600,008200,2230.550440760275
15524,007600,008900,3351.381315544018
15525,007600,010002,5033.151433208466
15526,007600,010300,7760.643939845372
15527,007600,032213,24034.0523532002
15528,007600,032318,20758.14088856982
15529,007600,032702,59314.80626437557
15538,007600,022603,12972.370970168344
15539,007600,022801,11917.750362518864
15540,007600,023202,13575.88564211333
15541,007600,011401,11037.31109822494
15542,007600,012000,13302.474115814382
15543,007600,020600,15032.589168510925
15544,007600,025400,16940.608607286726
15545,007600,021802,19092.546505518978
15546,007600,025601,18408.581597944107
15547,007600,026600,12828.66849217509
15548,007600,029403,25090.983494047956
15549,007600,032203,18107.799806239746
15550,007600,023804,8256.336327309466
15551,007600,024901,13032.027856727293
15552,007600,021000,13447.728587026333
15553,007600,021804,18050.94110154489
15554,007600,022005,13132.448644671926
15557,007600,008300,1900.6827291060793
15559,007600,022606,12649.820957229878
15560,007600,024701,11657.830065664675
15561,007600,031502,66316.31517013845
15563,007600,031704,32665.94369188235
15564,007600,025806,19993.85795529596
15565,007600,027300,15817.693555047672
15566,007600,030308,35019.007429636535
15567,007600,020500,14950.198221543938
15568,007600,022901,14316.837577429555
15571,007600,008700,1770.2567606578796
15572,007600,031400,52045.154141329986
15575,007600,027800,19189.74591054619
15576,007600,028700,22357.5311014359
15577,007600,029406,27148.774054900066
15578,007600,031703,30248.291775844624
15579,007600,032211,22169.95104370871
15580,007600,032800,63500.95580301165
15581,007600,029700,29284.109701895464
15582,007600,030201,33429.7961686692
15583,007600,030311,35267.17875897077
15584,007600,030313,35759.562610283734
15585,007600,030403,39529.88671566302
15586,007600,030600,35788.05934539444
15587,007600,031302,53352.464711960645
15588,007600,031906,25291.72756267743
15589,007600,031908,23055.13569768699
15590,007600,032006,34661.80985476375
15591,007600,030003,29196.68081742546
15592,007600,032102,29460.606009346862
15593,007600,032214,21642.101226445615
15594,007600,032309,14851.950254824354
15595,007600,032317,19523.0579040324
15596,007600,032324,15766.469919813133
15597,007600,032329,21975.953483197296
15598,007600,027500,15795.32496155755
15599,007600,024800,12836.514326044084
15600,007600,025003,16670.630304087943
15601,007600,026700,14348.40775034586
15602,007600,026801,13031.42117724503
15603,007600,026802,14072.629989161152
15604,007600,028802,21939.898942422267
15605,007600,028902,24734.92271644211
15606,007600,029205,26183.95122310546
15607,007600,029306,23912.62496261024
15608,007600,029407,26531.683029938333
15609,007600,024500,9083.182021494367
15610,007600,024602,11623.31184240755
15611,007600,032602,33745.677701213375
15612,007600,027400,15519.22579933216
15614,007600,027701,22877.20069229649
15615,007600,027702,29586.42021375995
15616,007600,028600,20919.42700316234
15629,007600,026300,12513.334765948288
15631,007600,032010,34564.34728198934
15632,007600,023601,10280.876895590796
15633,007600,023700,10135.073374001502
15635,007600,022500,10778.589267839416
15636,007600,022703,10653.777326980104
15637,007600,022803,13473.993169209578
15638,007600,023404,17765.170771368583
15639,007600,025302,15742.668955757552
15640,007600,025701,18854.31558315283
15641,007600,026001,14692.45424159822
15642,007600,026100,15331.568068679615
15643,007600,026200,18571.04284849991
15644,007600,031603,41081.70195423459
15645,007600,032500,37220.317440581755
15651,007600,007700,826.3327925284283
15652,007600,008100,2820.273772956971
15653,007600,008600,1776.5767004603945
15654,007600,009300,5390.400853812011
15655,007600,009702,8665.814383546372
15656,007600,010001,5985.889839013674
15657,007600,021905,16476.60782896272
15658,007600,022006,12258.72319218593
15659,007600,010100,6612.492806201866
15660,007600,010900,8898.153284459648
15661,007600,011101,9435.974742213086
15662,007600,011200,10412.400764115757
15663,007600,011900,13320.797528446017
15664,007600,020700,15225.876451542712
15665,007600,020900,14101.618893323603
15666,007600,021300,13229.907878551368
15667,007600,021903,14441.644991587356
15668,007600,029504,28237.268958999135
15669,007600,029602,32802.116492641704
15670,007600,029802,30814.046313103972
15671,007600,030005,31730.486286511208
15672,007600,030100,32121.121234320624
15673,007600,030304,38406.84195454797
15674,007600,028901,24358.304889183255
15675,007600,029001,26401.261992164626
15676,007600,029003,26604.886261325053
15677,007600,029101,25154.776876046493
15678,007600,029304,22903.89233993091
15679,007600,029307,24738.731148435
15680,007600,029405,25668.94992853894
15681,007600,029408,26719.635094618323
15682,007600,030901,38137.15709393147
15683,007600,032210,26993.974620351204
15684,007600,032215,24240.11143992812
15685,007600,032307,22130.168978573674
15686,007600,032311,24976.841815506563
15687,007600,032315,25336.496540312193
15688,007600,032320,20220.663615931593
15689,007600,030309,35636.60864582243
15690,007600,030310,37022.52332481143
15691,007600,028100,17034.101638620243
15692,007600,028300,21416.27377734499
15693,007600,031204,37971.75087257774
15694,007600,031206,35668.929019401665
15695,007600,030314,34906.18778983043
15696,007600,030401,36554.82312882389
15697,007600,030503,31852.76261824211
15698,007600,030700,36678.10798689078
15699,007600,030801,37638.95480452002
15700,007600,025702,20606.70333831545
15701,007600,025803,21400.511347013482
15702,007600,029801,28595.301874058256
15703,007600,028402,19054.204271445647
15704,007600,028801,22366.904597124183
15707,007600,010800,8854.724100200701
15711,007600,008001,3433.9844723453702
15712,007600,008002,3121.817222004996
15713,007600,008400,1554.5834610705635
15717,007600,008500,2274.562557330989
15718,007600,009200,2997.1383399383194
15719,007600,009500,4793.052904123129
15720,007600,009701,9335.124364763038
15724,007600,011300,10864.507230605152
15725,007600,022101,14039.329321427604
15726,007600,022102,14743.975146295734
15727,007600,022202,13031.931843788074
15728,007600,022300,11024.047969341322
15729,007600,022605,13785.288398959003
15730,007600,023100,14977.22020851248
15731,007600,023401,12709.948825908858
15732,007600,023403,15316.971990911203
15733,007600,023604,11813.333012779238
15734,007600,023801,9399.351766116622
15735,007600,011002,9091.019438731393
15736,007600,011102,9773.057374999213
15737,007600,024100,6817.607065591116
15738,007600,024400,8156.933935700917
15739,007600,025005,15788.599154075957
15740,007600,025102,18631.223887292934
15741,007600,025301,14719.991912708885
